county_name,State,county formatted,crime_rate_per_100000,PCTPOVALL_2020,diversity index,noaa/temp-jan,noaa/temp-apr,noaa/temp-jul,noaa/temp-oct,edu/some-college,bls/2020/unemployed,life-expectancy,population/2019,avg_income,poverty-rate,Unemployment_rate,cost-of-living/living_wage,cost-of-living/food_costs,cost-of-living/medical_costs,cost-of-living/housing_costs,cost-of-living/tax_costs
"Floyd County, IA", IA,Floyd County IA,186.4280388,9.3,0.117192,16.9,48.2,72.3,49.7,34.9,499,79.72,15642,46560,11.7,3.2,13.55,3246,2791,5964,6243
"Floyd County, IN", IN,Floyd County IN,188.8673207,11.5,0.207276,34.9,58,79.3,59.5,30.3,2671,77.17,78522,55480,10.6,2.3,13.61,3246,2848,7368,4912
"Floyd County, KY", KY,Floyd County KY,41.31377815,28.3,0.0511,33.7,55.4,75.9,55.8,26.1,983,71.97,35589,36976,27.4,2.4,12.96,3177,3022,5448,5507
"Floyd County, TX", TX,Floyd County TX,353.1300161,17.7,0.525607,38.3,58.4,79.8,60.4,30.6,155,78.25,5712,37367,17.3,2.8,12.34,3177,2760,6348,3580
"Floyd County, VA", VA,Floyd County VA,57.95981453,10.9,0.117069,31.6,50.4,70.9,52.6,29.3,409,78.67,15749,38903,11.4,2.4,13.89,3177,2866,7308,5731
"Fluvanna County, VA", VA,Fluvanna County VA,65.44250683,6.8,0.355058,35.4,55.5,76.4,56.4,33,722,80.79,27270,44693,7.3,2.4,15.63,3177,2866,10248,6418
"Foard County, TX", TX,Foard County TX,156.6170713,16.8,0.389537,40.7,62.4,84.9,63.4,33.6,24,77.59,1155,42954,17,2.4,12.47,3177,2760,6588,3619
"Fond du Lac County, WI", WI,Fond du Lac County WI,222.0082909,7.6,0.167201,17.6,45.5,70.7,48.5,32.7,3286,79.95,103403,48126,7.3,3,13.87,3246,2754,6780,6127
"Ford County, IL", IL,Ford County IL,318.1029497,9.5,0.100249,23.9,50.5,73.7,52.8,33.6,402,77.37,12961,52879,10,1.6,14.68,3246,2862,8700,5786
"Ford County, KS", KS,Ford County KS,381.9753583,10.3,0.549745,32.2,53.9,79.6,56.6,30.6,584,78.5,33619,38962,13.8,4.6,13.43,3246,2543,6744,5468
"Forest County, PA", PA,Forest County PA,432.4465994,22.9,0.401317,23.8,45.7,69.1,49.4,17.5,191,76.34,7247,22787,26,2.8,12.28,3690,2729,6456,3564
"Forest County, WI", WI,Forest County WI,76.70392286,12,0.323928,12.6,41,64.8,43.8,35,483,78.28,9004,41517,16.3,3.1,13.15,3246,2754,5580,5823
"Forrest County, MS", MS,Forrest County MS,167.4041968,24.9,0.530621,48.3,65.4,81.8,67,32.4,2655,74.73,74897,38880,23.3,1.8,13.23,3177,2724,6456,5365
"Forsyth County, GA", GA,Forsyth County GA,85.46352447,5.1,0.378991,39.2,58.1,77,59.7,24.3,5533,81.28,244252,62580,4.5,2.5,16.72,3177,2713,11952,7126
"Forsyth County, NC", NC,Forsyth County NC,535.9614639,13,0.573836,38,57.9,77.5,59,29.5,13700,78.06,382295,48804,15.2,1.7,13.58,3177,2728,6960,5578
"Fort Bend County, TX", TX,Fort Bend County TX,247.560798,7.4,0.736427,53.2,69.5,84.1,71.6,26.5,30538,81.84,811688,57540,6.6,2.2,14.33,3177,2760,9912,4158
"Foster County, ND", ND,Foster County ND,131.7706338,7.9,0.066502,8.3,42,69.2,43.4,37.6,54,79.42,3210,62928,8.8,1.9,13.11,3246,2632,7308,4135
"Fountain County, IN", IN,Fountain County IN,23.69668246,10.9,0.085304,24.4,50.8,73.5,53.3,30.4,505,77.25,16346,41010,12.5,2.1,12.91,3246,2848,6168,4660
"Franklin city, VA", VA,Franklin City VA,393.6096319,18.1,0.532569,39.8,58.5,79.1,60.8,38.1,308,76.21,7967,42381,19.2,4.1,14,3177,2866,7500,5775
"Franklin County, AL", AL,Franklin County AL,497.9068882,17.2,0.354606,39.6,59.4,78.4,60.2,26.6,638,73.31,31362,34318,16.1,1.8,12.81,3177,2889,5688,5089
"Franklin County, AR", AR,Franklin County AR,316.0696462,15.3,0.141133,37,58.6,79.9,60.4,30.6,419,75.51,17715,34275,16.2,2.1,13.04,3177,2633,5508,6005
"Franklin County, FL", FL,Franklin County FL,793.2402138,19.1,0.360868,52.4,66.5,82.1,70.7,27.3,252,76.5,12125,35988,19.2,2.5,13.07,3177,2792,7620,3792
"Franklin County, GA", GA,Franklin County GA,163.5694489,16.3,0.276935,41.3,59.5,78,61.2,27,584,74.79,23349,36672,17.3,1.7,12.59,3177,2713,5088,5416
"Franklin County, IA", IA,Franklin County IA,113.7656428,10.5,0.234877,16.5,46.8,72.5,49.6,37.2,212,80.28,10070,51971,11.2,1.7,13.55,3246,2791,5964,6243
"Franklin County, ID", ID,Franklin County ID,77.79679477,7.7,0.161534,23.2,45.7,69.8,47.8,34.8,253,80.28,13876,36064,8.2,2,13.21,3792,2470,5604,6115
"Franklin County, IL", IL,Franklin County IL,357.1246365,15.5,0.07412,32.3,56.6,77.8,57.4,39.2,1686,75.28,38469,37355,16.4,4,13.26,3246,2862,6312,5228
"Franklin County, IN", IN,Franklin County IN,34.85686898,7.7,0.047222,29,52.6,75.2,54.7,23.7,662,78.95,22758,46629,9.2,3.5,12.6,3246,2848,5628,4547
"Franklin County, KS", KS,Franklin County KS,275.8352758,8.9,0.158545,29.5,54.4,78.7,56.8,34.2,769,77.88,25544,42383,10.4,4.7,13.23,3246,2543,6408,5391
"Franklin County, KY", KY,Franklin County KY,336.3680309,12.8,0.308903,32.1,54.4,75.9,56.3,27.8,1628,77.02,50991,41760,11.5,5,13.24,3177,3022,5916,5623
"Franklin County, MA", MA,Franklin County MA,317.3221381,10.7,0.155142,20.9,44.8,68.4,47.4,27.5,2936,80.27,70180,54689,9.3,4,14.5,3690,3048,10104,4207
"Franklin County, ME", ME,Franklin County ME,127.889818,12.9,0.076098,12,38.2,64.4,42.9,29.7,839,79.22,30199,38544,12.6,4,14.2,3690,2634,6996,7111
"Franklin County, MO", MO,Franklin County MO,187.5933056,9.1,0.087434,32.7,57.4,78.9,57.8,34.8,3265,77.44,103967,45719,9.3,5,14.23,3246,2681,7596,6128
"Franklin County, MS", MS,Franklin County MS,252.1750095,21.4,0.480677,47.5,65.3,81.1,66.6,37.2,229,74.86,7713,33970,19.6,5.3,12.9,3177,2724,5904,5236
"Franklin County, NC", NC,Franklin County NC,250.5621587,12,0.516495,38.2,57.6,78.2,58.6,34.4,2120,77.34,69685,36238,11.6,5.8,16.32,3177,2728,11544,6706
"Franklin County, NE", NE,Franklin County NE,32.41491086,10.4,0.062549,26.4,50.4,76.8,52.4,39.9,51,79.2,2979,47132,14.3,5.7,12.89,3246,2783,5460,5385
"Franklin County, NY", NY,Franklin County NY,98.6689367,15.9,0.32261,14.4,40.4,65.9,44.6,30.6,1575,79.17,50022,37644,18.1,3.8,13.57,3690,2935,6396,6087
"Franklin County, OH", OH,Franklin County OH,438.0237622,15.4,0.505504,28.6,52.7,74.7,54.4,26.5,52518,77.6,1316756,50443,13.5,3.9,14.12,3246,2720,8124,5345
"Franklin County, PA", PA,Franklin County PA,140.0532597,9.4,0.198444,28.4,50.6,72.6,52.4,23.5,5876,79.82,155027,46403,8.1,6.2,12.47,3690,2729,6792,3619
"Franklin County, TN", TN,Franklin County TN,289.3335603,13.9,0.198731,37.7,57.4,76.8,59.2,26.6,1569,76.62,42208,38880,13.9,5,12.12,3177,2813,5904,3517
"Franklin County, TX", TX,Franklin County TX,93.80863039,12.9,0.34282,42.9,62.2,81.5,63.7,36.8,257,77.83,10725,39730,14.4,4.7,12.34,3177,2760,6348,3580
"Franklin County, VA", VA,Franklin County VA,108.2808201,11.5,0.230233,35.6,54.7,74.9,55.9,31.4,1422,78.59,56042,40781,11.5,8.6,13.03,3177,2866,5868,5394
"Franklin County, VT", VT,Franklin County VT,190.4998551,8.9,0.106123,15.4,43.2,68.6,46.8,28.7,1383,79.22,49402,46220,9.6,5.2,16.27,3690,2760,12360,5923
"Franklin County, WA", WA,Franklin County WA,253.9301461,12.4,0.55247,33.2,51.4,72.4,51.3,31.8,3833,79.9,95222,37390,13.5,4.6,13.49,3792,2206,8640,3914
"Franklin Parish, LA", LA,Franklin Parish LA,243.0606193,24.1,0.46428,46,65.2,82.8,66.3,20.9,597,73.62,20015,31928,25.8,4.6,13.3,3177,3042,6432,5216
"Frederick County, MD", MD,Frederick County MD,256.8255533,6.2,0.397456,30.9,52.9,75.1,55,27,7898,80.42,259547,61869,5.7,4.2,19.82,3177,3001,17484,7761
"Frederick County, VA", VA,Frederick County VA,109.445517,7.4,0.264651,30.9,52,74.2,53.6,28.5,2260,79.4,89313,50802,6.5,4.5,15.09,3177,2866,9336,6205
"Fredericksburg city, VA", VA,Fredericksburg City VA,398.1231338,12.2,0.571987,34.8,55.2,77.4,57.4,25.5,1003,79.17,29036,50790,16.9,4,19.92,3177,2866,17484,8110
"Freeborn County, MN", MN,Freeborn County MN,116.3241567,10,0.227049,14.1,45.8,71.9,47.9,36.6,914,80.76,30281,45808,9.6,3.8,13.43,3246,2696,5760,6284
"Freestone County, TX", TX,Freestone County TX,239.2344498,13.3,0.49836,46.3,64.9,82.9,66.7,34.2,528,76.14,19717,37066,15.5,4.1,12.34,3177,2760,6348,3580
"Fremont County, CO", CO,Fremont County CO,254.0311296,15.2,0.346081,33.9,49,73.5,52.3,32.3,1190,77.86,47839,35435,16.1,7.8,13.71,3792,2810,7116,5300
"Fremont County, IA", IA,Fremont County IA,173.8515687,9.1,0.089001,23.7,51.4,76,53.9,39.6,115,78.84,6960,45399,11.6,4.1,13.55,3246,2791,5964,6243
"Fremont County, ID", ID,Fremont County ID,116.0362033,12.6,0.259801,18.8,40.3,64,42.6,34.7,288,80.08,13099,36908,12.7,5.8,13.84,3792,2470,6624,6392
"Fremont County, WY", WY,Fremont County WY,163.422606,15,0.454651,20.4,42.3,68.6,44.3,38.1,1206,75.82,39261,43633,12.9,4.4,12.43,3792,2570,6384,3607
"Fresno County, CA", CA,Fresno County CA,534.2980847,17.1,0.618892,44.7,56.4,77.8,62.4,32.1,50260,78.76,999101,43084,20.5,6.8,14.4,3792,2545,8292,5822
"Frio County, TX", TX,Frio County TX,127.3180183,22.3,0.363501,51.9,69.8,83.4,70.8,24.7,541,77.75,20306,27545,27.7,4.4,12.39,3177,2760,6444,3596
"Frontier County, NE", NE,Frontier County NE,98.81473579,13,0.066366,26,48.5,75.4,50.9,45.2,45,81.12,2627,44469,12.9,4.3,12.89,3246,2783,5460,5385
"Fulton County, AR", AR,Fulton County AR,146.2938882,17,0.07794,33.8,56.8,78.1,57.8,37.5,253,76.31,12477,28994,17.7,3.5,13.04,3177,2633,5508,6005
"Fulton County, GA", GA,Fulton County GA,826.1767583,13,0.626907,41,59.6,78.4,60.8,22,44639,77.65,1063937,84386,13.8,4.3,16.72,3177,2713,11952,7126
"Fulton County, IL", IL,Fulton County IL,176.0854014,13.2,0.145688,23,51,73.9,52.9,36.6,1251,77.84,34340,38361,13.3,5.1,13.21,3246,2862,6216,5205
"Fulton County, IN", IN,Fulton County IN,73.35322021,12,0.143612,24,49.2,72.8,52.1,31.3,640,76.9,19974,41437,9.6,8.4,12.82,3246,2848,6012,4628
"Fulton County, KY", KY,Fulton County KY,140.9553641,25.2,0.433733,35,58.2,78.5,58.9,28.2,129,72.93,5969,33715,25.6,5.2,13.12,3177,3022,5712,5572
"Fulton County, NY", NY,Fulton County NY,97.09449309,13.9,0.126305,19.2,44.2,69.1,47.3,33.4,1940,78.88,53383,43112,16.4,3.9,13.74,3690,2935,6684,6161
"Fulton County, OH", OH,Fulton County OH,80.02259462,8.3,0.184907,23.6,48,71.8,51.2,31.9,1740,79.01,42126,45594,6.9,4.9,12.93,3246,2720,6060,4919
"Fulton County, PA", PA,Fulton County PA,122.6993865,10.6,0.07031,30.3,51.7,74.2,54,22,890,78.81,14530,45522,12.2,7.1,12.24,3690,2729,6384,3553
"Furnas County, NE", NE,Furnas County NE,98.81473579,10,0.096368,25.9,50.2,76.4,51.9,38.3,72,78.44,4676,49008,12.2,4.4,12.89,3246,2783,5460,5385
"Gadsden County, FL", FL,Gadsden County FL,528.2071265,21.9,0.572044,51.8,65.5,80.7,68.7,27.4,1245,74.87,45660,35139,19.7,5.3,13.98,3177,2792,9252,4056
"Gage County, NE", NE,Gage County NE,178.3754116,8.5,0.091125,24.4,50.8,76.5,53.4,33.5,434,78.97,21513,49863,11.2,4.3,12.89,3246,2783,5460,5385
"Gaines County, TX", TX,Gaines County TX,110.9877913,11.1,0.509607,41.6,61.1,80,62.3,20.5,543,77.94,21492,36009,13.2,4.5,12.34,3177,2760,6348,3580
"Galax city, VA", VA,Galax City VA,511.7270789,18.8,0.373039,31.4,50.4,70.7,52,30.5,223,74.92,6347,36023,19,4.5,12.98,3177,2866,5784,5374
"Gallatin County, IL", IL,Gallatin County IL,255.3027228,15.6,0.081657,33.9,57.3,79.2,59.2,36.3,186,75.16,4828,44602,19,4.4,12.89,3246,2862,5688,5082
"Gallatin County, KY", KY,Gallatin County KY,106.2072221,13.3,0.159477,31.3,53.7,75.2,55.7,25.4,241,73.25,8869,32065,13.3,5.6,13.78,3177,3022,6816,5844
"Gallatin County, MT", MT,Gallatin County MT,186.8665541,8.8,0.139135,20.5,39.8,63.5,42,28.9,3536,81.98,114434,54734,10.3,3.7,14.98,3792,2450,8376,7042
"Gallia County, OH", OH,Gallia County OH,94.70624735,16.1,0.117129,34.3,57.1,78.6,58.9,26.9,976,75.55,29898,39864,16.5,6.8,13.01,3246,2720,6204,4949
"Galveston County, TX", TX,Galveston County TX,267.9427085,9.9,0.584602,53.6,68.7,83.4,72.3,33,14390,77.22,342139,51785,11.3,4.4,14.33,3177,2760,9912,4158
"Garden County, NE", NE,Garden County NE,98.81473579,13.9,0.130781,26.2,47.6,74,49.4,39.8,37,78.43,1837,40892,15,4.7,12.89,3246,2783,5460,5385
"Garfield County, CO", CO,Garfield County CO,122.159785,6.7,0.446238,24.8,47.1,71.2,48.9,30.1,2156,80.61,60061,59653,9.6,8.6,15.65,3792,2810,10392,6047
"Garfield County, MT", MT,Garfield County MT,222.4670289,15,0.045305,19.2,44.8,71,45.5,38.9,20,80.29,1258,36291,16.4,3.9,13.48,3792,2450,5904,6391
"Garfield County, NE", NE,Garfield County NE,98.81473579,11.6,0.043362,22.4,46.8,73.4,48.8,39.6,23,79.46,1969,43905,12.1,4.4,12.89,3246,2783,5460,5385
"Garfield County, OK", OK,Garfield County OK,273.0178104,11.8,0.379919,35.1,58,83,60.3,28.8,1475,76.32,61056,44465,12.7,4.5,13.23,3177,2646,6408,5495
"Garfield County, UT", UT,Garfield County UT,162.0214508,9.7,0.177268,26.3,44,68.2,47,30.6,269,79.3,5051,36688,9.4,4,13.07,3792,2694,6036,5150
"Garfield County, WA", WA,Garfield County WA,310.2836879,11.4,0.148916,32.2,47.4,68.6,48.5,42.1,69,80.56,2225,44510,12.9,4.5,11.86,3792,2206,5724,3441
"Garland County, AR", AR,Garland County AR,388.9969436,15.7,0.300573,40,60.2,80.2,61.4,36,3295,75.66,99386,40004,16.9,5.1,13.72,3177,2633,6648,6289
"Garrard County, KY", KY,Garrard County KY,59.11912504,14,0.109624,35.4,56.9,75.3,57.8,26.4,473,77.56,17666,34363,15.7,6.3,13.15,3177,3022,5772,5587
"Garrett County, MD", MD,Garrett County MD,230.8541604,12.8,0.060785,25.8,47.5,69.2,49.9,25.6,1013,78.86,29014,45595,12.8,4.8,12.86,3177,3001,5724,5056
"Garvin County, OK", OK,Garvin County OK,259.7497622,16.7,0.386772,38.2,60,82.2,61.6,26.6,796,73.59,27711,38135,15.6,4,13.28,3177,2646,6492,5515
"Garza County, TX", TX,Garza County TX,268.7581544,20.6,0.565915,42.4,62.2,82,64,19.1,137,76.17,6229,30072,24.2,7.3,12.34,3177,2760,6348,3580
"Gasconade County, MO", MO,Gasconade County MO,147.6410979,11.2,0.066488,28.7,53,75.5,54.5,30,438,77.55,14706,40316,11.6,4.2,12.73,3246,2681,5112,5509
"Gaston County, NC", NC,Gaston County NC,374.8448095,11.8,0.408181,40,59.6,79,60.6,32.9,8782,75.39,224529,41379,11.6,7.2,15.93,3177,2728,10884,6544
"Gates County, NC", NC,Gates County NC,277.7218083,13.2,0.497768,39.8,58.5,79.1,60.8,36.8,290,77.01,11562,36060,14.7,6.2,13.61,3177,2728,7020,5593
"Geary County, KS", KS,Geary County KS,497.5390541,12.5,0.595468,28.8,53.9,78.8,56.2,45.6,800,76.82,31670,48907,11.7,4.9,14.58,3246,2543,8688,5911
"Geauga County, OH", OH,Geauga County OH,36.18099008,6.2,0.08174,23.6,45.8,69.2,49.8,26.9,3119,81.64,93649,69129,5.5,4.5,13.48,3246,2720,7020,5117
"Gem County, ID", ID,Gem County ID,161.8122977,11,0.21814,28.1,48.2,72.4,49.7,33.4,498,78.47,18112,37796,12.7,6.4,13.87,3792,2470,6672,6405
"Genesee County, MI", MI,Genesee County MI,922.7783984,18.3,0.427875,22.5,45.8,70.5,49.3,37.8,20074,76.06,405813,41068,16.6,5.6,12.88,3246,2594,6132,4875
"Genesee County, NY", NY,Genesee County NY,154.7414808,10.2,0.169581,23.6,46.2,70.4,50.4,34,2129,79.2,57280,43582,10.5,8.1,13.89,3690,2935,6936,6225
"Geneva County, AL", AL,Geneva County AL,318.0304561,21,0.278204,48.2,64.6,80.9,66.7,31.8,444,75.54,26271,35192,16.1,7.6,13.02,3177,2889,6036,5170
"Gentry County, MO", MO,Gentry County MO,274.9917919,13,0.051141,24.8,51.9,77.6,54.3,27.7,116,78.35,6571,41470,11.5,7.6,12.73,3246,2681,5112,5509
"George County, MS", MS,George County MS,51.8157088,17.8,0.219504,48.4,65.5,81,65.9,34,818,73.18,24500,32529,16.6,5.6,13.39,3177,2724,6720,5427
"Georgetown County, SC", SC,Georgetown County SC,476.5056254,15.1,0.495749,46.6,63.1,81.1,65.6,31.1,1965,77.24,62680,47071,17.5,6.1,14.03,3177,2662,6948,6606
"Gibson County, IN", IN,Gibson County IN,145.7812686,9.3,0.1098,30.3,55,77.4,57,33,1205,78.06,33659,45385,9.3,3.8,13.49,3246,2848,7164,4870
"Gibson County, TN", TN,Gibson County TN,515.5994096,13.4,0.364387,36.4,58.9,79.2,59.5,27.8,1521,74.14,49133,38654,14.3,4.5,12.2,3177,2813,6048,3540
"Gila County, AZ", AZ,Gila County AZ,245.0379809,16.7,0.532117,44.3,59.4,81.6,63.7,39.7,1621,76.26,54018,40267,21.1,5,14.7,3792,2763,8364,6151
"Gilchrist County, FL", FL,Gilchrist County FL,194.9087473,14.5,0.231825,51.9,66,81.1,69.3,29.9,345,76.8,18582,33774,15,5.7,13.64,3177,2792,8652,3959
"Giles County, TN", TN,Giles County TN,379.1831907,12.5,0.261093,37.1,57.9,77.8,59.1,26.1,1226,75.68,29464,38766,13.4,4.3,12.12,3177,2813,5904,3517
"Giles County, VA", VA,Giles County VA,88.62629247,10.7,0.087403,29.7,49.6,68.8,51,32.1,484,75.91,16720,40117,11.4,4.1,13.07,3177,2866,5940,5411
"Gillespie County, TX", TX,Gillespie County TX,78.8736838,9.2,0.363,47.1,65.4,81.1,66.6,26.8,635,81.04,26988,60561,8.5,12.5,13.44,3177,2760,8316,3899
"Gilliam County, OR", OR,Gilliam County OR,51.36106831,10.7,0.19094,33.8,49.1,71.3,50.9,42,61,80.38,1912,48448,10.9,4.4,14.5,3792,2395,7320,7154
"Gilmer County, GA", GA,Gilmer County GA,223.9406557,14,0.229831,39,57.8,76.1,59.3,25.9,562,78.32,31369,35419,14.6,4.7,13.7,3177,2713,6936,5876
"Gilmer County, WV", WV,Gilmer County WV,103.7822878,23,0.349206,32.2,53.1,74.5,55.2,23.3,236,76.73,7823,28917,25.5,9.3,13.14,3177,2662,6432,5269
"Gilpin County, CO", CO,Gilpin County CO,357.079093,6.6,0.206903,24.4,34.7,60.3,40.8,37.5,454,80.79,6243,48128,6.8,5.5,17.4,3792,2810,13368,6726
"Glacier County, MT", MT,Glacier County MT,363.9275056,24.3,0.492832,22.6,38.9,61.3,41.8,28.9,536,73.58,13753,34458,25.7,5.3,13.55,3792,2450,6012,6419
"Glades County, FL", FL,Glades County FL,292.2442863,18.1,0.563845,61.8,71.8,82.4,76.4,25.1,289,79.75,13811,24467,19.3,6.9,12.9,3177,2792,7320,3743
"Gladwin County, MI", MI,Gladwin County MI,223.5907896,16.6,0.068445,20.2,44.2,69.5,47.5,34.2,961,77.62,25449,36874,13.5,4.6,12.77,3246,2594,5940,4832
"Glascock County, GA", GA,Glascock County GA,303.1797588,15.5,0.228616,43.3,60.8,79.8,62.6,25.7,51,74.14,2971,33931,16.9,5.4,13.39,3177,2713,6408,5745
"Glasscock County, TX", TX,Glasscock County TX,79.93605116,7.3,0.472771,43,63.4,81.3,64.2,23.6,29,79.81,1409,102145,7.9,4,12.47,3177,2760,6588,3619
"Glenn County, CA", CA,Glenn County CA,279.1696492,12.4,0.550859,46,58.3,78.1,64.1,33.4,1113,78.29,28393,48613,12.1,5.3,13.74,3792,2545,7164,5575
"Gloucester County, NJ", NJ,Gloucester County NJ,158.4758755,7,0.344602,31.1,51.1,75.2,54.5,27.9,14028,78.59,291636,54745,7.5,5.8,14.89,3690,2864,10368,4932
"Gloucester County, VA", VA,Gloucester County VA,95.0209046,7.9,0.260291,37.9,56.4,77.6,59.8,33.9,1045,77.86,37348,50502,8.6,6.6,16.33,3177,2866,11424,6693
"Glynn County, GA", GA,Glynn County GA,559.4542867,15.5,0.512312,51.8,67,82.9,70.2,31.5,2605,76.9,85292,46073,15.4,4.3,14.24,3177,2713,7836,6100
"Gogebic County, MI", MI,Gogebic County MI,106.8107565,12.5,0.188762,11.6,38.6,64.9,42.7,36.9,450,78.56,13975,39945,17.1,4.3,12.77,3246,2594,5940,4832
"Golden Valley County, MT", MT,Golden Valley County MT,232.8288708,18.6,0.152897,25.4,43.8,68.5,45.7,28.5,17,79.67,821,49137,19.7,5.5,13.42,3792,2450,5808,6366
"Golden Valley County, ND", ND,Golden Valley County ND,131.7706338,11,0.096534,17.2,44,70.4,44.5,40.7,27,81.26,1761,43871,12.1,3.6,13.37,3246,2632,7776,4219
"Goliad County, TX", TX,Goliad County TX,133.9584729,13.2,0.530362,53.6,69.7,83.4,72.1,39.2,244,79.36,7658,43858,13.4,4.3,13.53,3177,2760,8484,3927
"Gonzales County, TX", TX,Gonzales County TX,512.0126034,14.3,0.565984,50.9,68.2,83.6,70.6,19.6,515,77.05,20837,43342,16.2,7,12.42,3177,2760,6492,3604
"Goochland County, VA", VA,Goochland County VA,73.98501803,5.8,0.371117,35.9,55.4,77,57,25.7,542,80.17,23753,100545,6.2,4.1,15.95,3177,2866,10788,6544
"Goodhue County, MN", MN,Goodhue County MN,142.0454545,7.2,0.141004,13.9,45.8,71.3,47.8,35.5,1560,80.66,46340,53549,7.1,6.3,14.24,3246,2696,7104,6641
"Gooding County, ID", ID,Gooding County ID,185.6763926,11.2,0.44709,30.1,50.1,73.6,51,26.9,312,78.13,15179,52875,15.1,6.4,13.65,3792,2470,6312,6307
"Gordon County, GA", GA,Gordon County GA,328.2099109,11.8,0.353858,40.5,59.9,79.4,60.8,28.3,1531,75.73,57963,36947,12.3,4.8,13.26,3177,2713,6204,5694
"Goshen County, WY", WY,Goshen County WY,271.8189833,12.8,0.240787,28,45.6,72,47.8,38.1,284,79.81,13211,43348,13,4.9,12.88,3792,2570,7188,3738
"Gosper County, NE", NE,Gosper County NE,50.70993915,7.9,0.127579,26.1,49.3,74.8,51.2,35.9,28,79.86,1990,52671,8.9,4.2,12.89,3246,2783,5460,5385
"Gove County, KS", KS,Gove County KS,108.3423619,10.1,0.075859,29.4,51.1,77.4,53.6,36.1,42,79.63,2636,58539,9.6,5,13.16,3246,2543,6288,5364
"Grady County, GA", GA,Grady County GA,154.2843579,18.7,0.557299,50.1,66.2,81.5,67.8,27,462,75.54,24633,34899,21.7,5.3,13.23,3177,2713,6156,5682
"Grady County, OK", OK,Grady County OK,337.1519046,12,0.310587,38.5,60.7,82.4,62.2,29.9,1622,75.77,55834,39675,12.1,5.4,13.18,3177,2646,6312,5472
"Grafton County, NH", NH,Grafton County NH,121.6124246,8.6,0.160784,16.6,42.4,67.6,45.7,25.7,2813,80.86,89886,60426,9.2,3.7,13.18,3690,2935,7848,3823
"Graham County, AZ", AZ,Graham County AZ,613.6278747,15.2,0.607962,43.2,59.7,80.4,62.9,41.4,1008,77.52,38837,31597,20.1,3.8,13.95,3792,2763,7080,5865
"Graham County, KS", KS,Graham County KS,231.3922098,12.5,0.202161,29.2,51.4,78.6,53.8,36,52,79.68,2482,49624,11.8,4.2,13.16,3246,2543,6288,5364
"Graham County, NC", NC,Graham County NC,277.7218083,16.6,0.214288,37,55.3,72.8,56.3,32.7,305,76.32,8441,33075,16.8,4.2,13.43,3177,2728,6720,5519
"Grainger County, TN", TN,Grainger County TN,167.3861334,14.2,0.088992,36.7,57.4,75.7,58.9,25.1,687,74.62,23320,33490,17.1,3.9,12.09,3177,2813,5844,3507
"Grand County, CO", CO,Grand County CO,34.99195185,6.8,0.201142,14.4,36.2,59.3,39.9,29.8,788,82.73,15734,49845,8.1,3.6,14.19,3792,2810,7920,5483
"Grand County, UT", UT,Grand County UT,277.7777778,10.4,0.290772,29.1,54.4,80.6,55.2,36.2,587,78.21,9754,54010,12.2,5.1,13.43,3792,2694,6648,5293
"Grand Forks County, ND", ND,Grand Forks County ND,226.9474841,12.7,0.244252,6.9,42,68.9,43.4,37.3,1699,79.92,69451,51494,13.2,4.8,12.84,3246,2632,6840,4052
"Grand Isle County, VT", VT,Grand Isle County VT,42.93688278,7.4,0.117162,18.7,44.3,70.8,49,26.1,237,80.02,7235,59204,8.1,4.4,16.27,3690,2760,12360,5923
"Grand Traverse County, MI", MI,Grand Traverse County MI,174.4696456,8.7,0.137489,21.5,43.3,69.1,48.4,35.2,4105,80.57,93088,50639,7.2,4.3,13.74,3246,2594,7596,5201
"Granite County, MT", MT,Granite County MT,222.4670289,12.7,0.096672,24.2,42,63.4,43.4,31.8,131,80.35,3379,43791,12.5,3.9,13.58,3792,2450,6072,6435
"Grant County, AR", AR,Grant County AR,310.7830623,9.9,0.133605,40.4,61.2,80.8,61.6,28.3,426,75.93,18265,38201,12.1,5.1,13.81,3177,2633,6792,6325
"Grant County, IN", IN,Grant County IN,149.0032694,16.7,0.256443,25.6,50,73.7,53,28.9,1996,76.47,65769,40444,16,4.5,13.12,3246,2848,6528,4736
"Grant County, KS", KS,Grant County KS,289.3081761,10.1,0.517834,30.7,52.2,77.7,54.5,36.2,127,78.29,7150,46591,10.5,5,13.16,3246,2543,6288,5364
"Grant County, KY", KY,Grant County KY,52.5188866,12.8,0.100466,32.7,56,76.2,58.1,26.3,818,75.37,25069,36093,13.3,5.9,14.22,3177,3022,7548,6024
"Grant County, MN", MN,Grant County MN,100.1836701,9.3,0.072121,9.6,44,71.8,46.1,40.8,176,80.26,5972,52556,8.8,3.4,13.36,3246,2696,5652,6255
"Grant County, ND", ND,Grant County ND,210.3491796,13.5,0.087292,15.1,43,70.3,44.8,35.9,33,80.23,2274,38371,14.9,4.9,13,3246,2632,7116,4101
"Grant County, NE", NE,Grant County NE,98.81473579,9.2,0.054922,25.6,45.2,72.3,47.7,34.3,8,79.71,623,42545,9.6,5.5,12.89,3246,2783,5460,5385
"Grant County, NM", NM,Grant County NM,347.7905074,20,0.533092,39.9,54.7,74.4,57.4,32.2,1074,78.25,26998,41026,18.1,4.2,14.06,3792,2982,7176,5793
"Grant County, OK", OK,Grant County OK,44.16961131,11.7,0.187002,33,55.9,81,58.2,29.1,92,76.94,4333,45182,11.2,7.2,13.16,3177,2646,6288,5467
